stkcd,year,SOE,ROA,SIZE,LEV
2449,2020,1,.0207326652662739,22.46785920043418,.3792160820704237
2450,2019,0,-.3647243458113711,22.92369448609572,1
2450,2020,0,-.3647243458113711,22.81526409123909,1
2451,2019,0,.0407874932301087,20.90998505847248,.4193845239594962
2451,2020,0,.0089831350058535,20.92819942319844,.4240363263981708
2452,2019,0,.0396953410068136,21.80429443286938,.5696371976117013
2452,2020,0,.0703261483083751,22.00800184326412,.5943877721342812
2453,2019,0,-.0784692169899985,21.32641815381945,.623489531622585
2453,2020,0,.0143176350879826,21.78060195475305,.41004689201001
2454,2019,0,.0325066568238127,22.48240645009122,.3577622909130926
2454,2020,0,.0347326216547497,22.60249482650458,.3773271622352897
2455,2019,0,.0241573751024034,21.77429428823775,.5354967741857231
2455,2020,0,.0140026461851433,22.33396378637637,.6230048203756721
2456,2019,0,.0161986571426419,24.42603648527763,.7293401451821968
2456,2020,0,-.0505849446377008,24.25628246207216,.7371215972200181
2457,2019,0,.0567942433104992,21.99333181508782,.4251429709349403
2457,2020,0,.0583987879602805,22.01944727020563,.3967844855844965
2458,2019,0,.2367621533639013,22.14416914002139,.1288615736663151
2458,2020,0,.0228716239587703,22.2640999391537,.3109484001709032
2459,2019,0,.0584948571225544,24.0741382631751,.7092368611090738
2459,2020,0,.0514300243508605,24.34219142456951,.6021261703922747
2460,2019,0,.033441928938292,23.37742511895202,.4082697273187613
2460,2020,0,.0515415318728222,23.81523392175436,.3906368812312942
2461,2019,1,.0487192947904396,23.209898879874,.2819944705932796
2461,2020,1,.0543699779522292,23.28882267453837,.3094136824140367
2462,2019,1,.0683498384987788,23.2910873676121,.6224041950712952
2462,2020,1,.0583561253466907,23.37182907323103,.6233099235527647
2463,2019,0,.1642948343878676,22.83180710135643,.3766482792269026
2463,2020,0,.1524429102473898,22.98043225100207,.342514279092106
2464,2019,0,-.3647243458113711,21.37520510236686,.9344589151771283
2464,2020,0,-.2056167212012285,21.15970808798496,1
2465,2019,1,.0435575443966062,23.29409760404798,.232038299436305
2465,2020,1,.0436044592356482,23.36455898014953,.2529674705301194
2466,2019,0,-.0973913821893306,24.56479888288417,.8087971919447473
2466,2020,0,-.0243203214204447,24.46178186942782,.8231848587365052
2467,2019,0,.0767069609531758,21.71971677955219,.2066575294711351
2467,2020,0,.1400713511435273,21.80411553769766,.1657515787698623
2468,2019,0,.133717558838559,23.35192802865605,.3351953572039706
2468,2020,0,.0072013492949685,23.49282558700935,.4457330744593935
2469,2019,0,.0541057495785173,21.2267653289099,.1907861991290102
2469,2020,0,.0341966849072546,21.82349679565437,.2043006174536589
2470,2019,0,-.0351073561760583,23.76431201388684,.5289423541325283
2470,2020,0,-.1864013979960136,23.51041992012944,.7113079103239659
2471,2019,0,-.0323719738139186,22.57878991299415,.7302408027905543
2471,2020,0,.000908554161752,22.42656868871504,.730355594264414
2472,2019,0,.0123583660925286,22.82246938241103,.5488136226671951
2472,2020,0,.0100218765213761,22.86696432447561,.5690694795096491
2473,2019,0,-.3647243458113711,19.29851310200276,.3055852185896363
2473,2020,0,-.3647243458113711,18.95133017902545,1
2474,2019,0,.0120402816820249,21.73801884648242,.4388216250026989
2474,2020,0,.017319372413096,21.7834017516201,.4490085924367134
2475,2019,0,.1163412406286185,24.62276900873359,.5595256462037295
2475,2020,0,.1166616616874347,24.97194325599696,.5585575728109972
2476,2019,0,-.025302339479277,20.68793596467876,.1620787653055118
2476,2020,0,.0171204513688742,20.73327765958219,.1861717924542074
2478,2019,0,.1166695775362709,22.6466442044954,.27231409095591
2478,2020,0,.026863323336989,22.65301825266965,.320039435684069
2479,2019,0,.049021510961919,22.93188229521689,.4915536263467266
2479,2020,1,.0422638594009014,23.13218724258041,.5898286852161658
2480,2019,1,-.0261821687313942,22.75244274715459,.6964183708964751
2480,2020,1,.0088401455931813,22.71797840233555,.6245721358021585
2481,2019,1,.0493488600148147,22.18038062063366,.3546004572540104
2481,2020,1,.1069974221699349,22.04498471344292,.2669625790397951
2482,2019,0,.0097910813302422,23.91965852061089,.7113128895019986
2482,2020,0,-.0360253764466708,23.87646063233626,.728255312269576
2483,2019,0,.0184994030085531,22.39953128693806,.4357565685356198
2483,2020,0,.0286721114850331,22.73718942185415,.4618227034289605
2484,2019,0,.0680692104987432,22.22755685830777,.2008657162566355
2484,2020,0,.0730826988858401,22.36504012500282,.2360491818052151
2485,2019,0,.0448282410398019,22.04535502286413,.3877105693301025
2485,2020,0,-.0109169412715602,21.93933229466688,.3286622618027663
2486,2019,0,.0223751519111642,20.81889108483885,.1593447915496159
2486,2020,0,.0257863430023753,20.9485638974779,.2441510216866577
2487,2019,0,.0562584585247718,22.02816486618584,.4555095170860639
2487,2020,0,.1180620442887722,22.26226610704389,.482791307250887
2488,2019,0,.0041455789020261,22.62639204540903,.4032676683210964
2488,2020,0,-.0263509471238137,22.5723689040243,.40441774770927
2489,2019,0,.0810206304449807,22.6473358914919,.4465832721368427
2489,2020,0,.088665676287645,22.71170418558422,.4695055967338367
2490,2019,0,-.0329596988943067,22.46998476368228,.6881037741653265
2490,2020,1,.007375885657673,22.36722803142618,.6519133196260782
2491,2019,0,-.2619777016880441,22.86708445187869,.6526206331058956
2491,2020,0,.0021880372125704,22.82469811072388,.6464530902090243
2492,2019,0,.0401424992054378,21.21256019461055,.2094734416259304
2492,2020,0,.070698028351708,21.26863858445019,.2043244128426416
2493,2019,0,.0171896739202271,25.93049105207004,.7723401060658498
2493,2020,0,.0690698941094141,26.21019712224448,.7107424952542614
2494,2019,0,.0082258016114168,21.65437681885155,.2555683804285874
2494,2020,0,-.1907505365165881,21.46865584344011,.2745042853663739
2495,2019,0,.0288482949107201,20.96115541500724,.0623714810719055
2495,2020,0,.0105163950605448,20.96792836430489,.0610674049817262
2496,2019,0,-.099809990361619,22.41240924688201,.4579887320389388
2496,2020,0,-.0487277457769601,22.32608843781955,.5196488468171785
2497,2019,0,.028512925484363,22.37537854666867,.394891432337021
2497,2020,0,.0625714926796058,22.66295111923156,.2176533884179656
2498,2019,0,.0786829472569772,22.57315231141781,.2052871302950979
2498,2020,0,.0893516602201802,22.73988165752487,.2472460208458878
2499,2019,0,-.1159336569628085,20.61657403328449,.9432851671040967
2499,2020,0,.0131526066808229,20.43429252533738,.9193688085174746
2500,2019,1,.0119866406717051,24.74317016737908,.7627155724382565
2500,2020,1,.0161632419433465,24.85766488040979,.7205625147674338
2501,2019,0,-.3647243458113711,21.80003692029403,1
2501,2020,0,.2367621533639013,21.9764662525507,.3965818033776166
2502,2019,0,-.3647243458113711,21.05670487299086,.0557105216612925
2502,2020,0,.0147112941203638,21.52714464069541,.1367924199164429
2503,2019,0,.0258819309237857,23.14783953334126,.4912612813014762
2503,2020,0,-.1810072717095178,23.07906791512793,.6157403113039225
2504,2019,0,-.0877511750556899,22.09316073421026,.8378618418335352
2504,2020,0,-.0146790713529205,21.97645854185471,.8378440341210608
2505,2019,0,.0069258305848975,23.30153827350847,.5923026394968766
2505,2020,0,.0067726900757101,23.40279386519938,.5550134055698327
2506,2019,0,.0079968067953862,23.49848315358041,.7230784769863946
2506,2020,0,-.1700288019642973,23.3479216805457,.6872645851153936
2507,2019,1,.2137458175378773,21.93581371408163,.1460061586400841
2507,2020,1,.2304128624534728,22.10193417242139,.1406061905729369
2508,2019,0,.1757199965504146,23.08900623608366,.3452559101900339
2508,2020,0,.156649706487295,23.24559416883931,.3422649551709697
2509,2019,0,-.3647243458113711,22.52639894749534,.7295212366947226
2510,2019,0,.0057914836798505,22.49309881946003,.5399615853797636
2510,2020,0,-.1709623003407256,22.42982772667737,.6197676559355026
2511,2019,0,.119388602682616,22.51939438510713,.3234615731675708
2511,2020,0,.1476074795319658,22.73529001730459,.3257756635769485
2512,2019,0,.0153154451793402,22.42253879716321,.7571254818525185
2512,2020,0,.0049114800656438,22.19891834055375,.6896810692475672
2513,2019,0,-.2067532832207402,21.71751270033814,.5799161118160202
2513,2020,0,-.0029978278536785,21.56096746572713,.4981023925566329
2514,2019,0,.034454275616864,21.29961990123618,.4236139202151587
2514,2020,0,-.2743016596301381,21.10556355460101,.5678717984167692
2515,2019,0,.024946329311914,21.08866832190972,.0881284007950814
2515,2020,0,.0394580607886647,21.2037908957196,.1787181337124081
2516,2019,0,.0497257130933674,22.14358338074872,.1281150712912724
2516,2020,0,.0631432843227566,22.09975331409366,.1290220296214241
2517,2019,0,-.3647243458113711,22.07000876375601,.2448000707604291
2517,2020,0,.0645497719364034,21.9886917239088,.1512251161964757
2518,2019,0,.0882642192189435,22.12373105706865,.3528846570895599
2518,2020,0,.0817870996843084,22.14256624550623,.3195734868564187
2519,2019,,.0505627546191489,21.95262435244854,.2568331854654486
2519,2020,,.0515623499946766,22.07853462117059,.2729477336146731
2520,2019,0,.0380392506621675,22.48512330195926,.5092992505469024
2520,2020,0,.021849051492456,22.57029858399607,.5431124620757513
2521,2019,0,.034509191253624,22.19159774050712,.1978011952997432
2521,2020,0,.0398805418817873,22.27821218083811,.2667195612366752
2522,2019,0,.0037970607224326,21.91699269129371,.4122371158040461
2522,2020,0,.051537972719325,21.92813934361818,.3985622559707905
2523,2019,1,.021421667875898,22.01439384015336,.3874972348424469
2523,2020,1,.0127797508378308,22.11169256528948,.4349545874613026
2524,2019,0,.1223771640814246,21.29773151235273,.4040319355826132
2524,2020,0,.0323236901887066,21.12220759223247,.7739126418936596
2526,2019,0,.0785105682775828,21.94699774596555,.2124678355343771
2526,2020,0,.0556295444649924,21.96840035012891,.2019831554836523
2527,2019,0,.0160134974724488,22.57289346203943,.4918602264778376
2527,2020,0,.0242934950315884,22.52567141215265,.4596374288462332
2528,2019,1,.01164385775124,22.60062327889607,.4208985917411363
2528,2020,1,.0110439509168521,22.76969492787671,.5090013652756317
2529,2019,0,-.3278930283219861,21.10616530643015,.4387117682331028
2529,2020,0,.0421230328381629,20.93376892146168,.3057325673933904
2530,2019,0,-.148534634065873,22.17827823182182,.1714402964918184
2530,2020,0,-.3647243458113711,21.92588267206449,.3129635502286875
2531,2019,0,.0667978878882454,23.2932935054013,.5447844442629092
2531,2020,0,.0889412634916251,23.41439122386873,.5328407412668659
2532,2019,0,.0833660201393883,21.41094115097319,.270566323401072
2532,2020,0,.047272334710938,24.64707783950501,.6185445150504372
2533,2019,0,.0530912379284166,22.25276293498884,.4331689697386938
2533,2020,0,.04112962108525,22.61369214385624,.4601750539806653
2534,2019,0,.0560868279902882,22.95306728056962,.6251529110131584
2534,2020,0,.0684292045818744,23.06596256160411,.6419540279040338
2535,2019,0,-.3647243458113711,22.32445392069728,.8331657377242032
2535,2020,0,.0097623722545866,22.29145572209827,.8267716792307084
2536,2019,0,.0138285873382798,22.0862466337227,.4597976447497198
2536,2020,0,.0312785556209834,22.09041453538785,.4404097429579819
2537,2019,0,-.3647243458113711,22.62195315180173,.4155715992231717
2537,2020,0,.0367231663105804,22.65969315839231,.414090220872951
2538,2019,0,.0544716908106116,22.4419230406211,.2979713232346232
2538,2020,0,.0605009027202559,22.53129585822166,.3181761593545228
2539,2019,0,.0308038844933597,22.9972268899373,.6605860616716673
2539,2020,0,.0635532357369404,23.04848861868176,.6560289029198993
2540,2019,0,.0835005229792179,22.33697974568588,.0798059996531024
2540,2020,0,.0773131673141577,22.39202791158838,.12753419419474
2541,2019,0,.0526246686221971,23.26899333308108,.6127802386435749
2541,2020,0,.0632864437439944,23.50872832037433,.6311555385857995
2542,2019,1,.032148991815116,22.92141118133873,.5396151727562958
2542,2020,1,.0204336549197202,23.08448935757237,.6133368580086312
2543,2019,0,.1017447170785637,22.66391052578209,.4384611679266844
2543,2020,0,.0938608468321076,22.77801706101459,.4784772859589616
2544,2019,1,.0103800588494943,22.76276888508164,.7166573236784558
2544,2020,1,.0152470029743286,22.93111184542017,.6012553615814641
2545,2019,0,.0321108339925028,23.19211138940652,.346251385553836
2545,2020,0,.0286413379747319,23.18876194584316,.3340095415638951
2546,2019,0,.0534109456870226,21.95949566173233,.1161326650600989
2546,2020,0,.0584958755738668,21.97908252851118,.0823835048427955
2547,2019,0,.0070746208017103,22.80946052984167,.6393142790230762
2547,2020,0,-.1491740538463845,22.53308628647612,.708117640372579
2548,2019,0,.0553351078315624,22.14809308422804,.5067566425255194
2548,2020,0,.0470938101876719,22.54085372935113,.5032500068911002
2549,2019,0,.0635183737269474,21.20623403555787,.3837397734482939
2549,2020,0,.0499644680993972,21.20954824065741,.3973554424482199
2550,2019,0,.10232156972302,21.79973035348293,.2050412006490602
2550,2020,0,-.0671997284247627,21.62007988913833,.1575800271713121
2551,2019,0,.0153031130504819,22.27507809617137,.4033725162077537
2551,2020,0,.0731626973477243,22.34489121206638,.2797511853125688
2552,2019,0,.0765462539564541,20.40510723636508,.0892470064758552
2552,2020,1,.024205387213806,20.44124372416714,.1115178084554134
2553,2019,0,.0674552215081136,20.48236006443499,.1263260118858683
2553,2020,0,.2367621533639013,20.97571015933537,.149993306374418
2554,2019,1,.033508035277129,22.15199275041535,.5577893396429807
2554,2020,1,-.0743863851400847,22.12505407433619,.4434191820181808
2555,2019,0,.2367621533639013,23.04027242406372,.2810722734311685
2555,2020,0,.2367621533639013,23.08074921103378,.4258556063091998
2556,2019,1,.0276813414537125,22.82523107245948,.6555237735791811
2556,2020,1,.032732683964455,22.93297550677616,.6327934172757611
2557,2019,0,.1284720852772233,22.41127544092445,.3242383883222319
2557,2020,0,.1323132502459434,22.66616926994503,.3970634775691458
2558,2019,0,.087643592545596,23.01984870129823,.1886718509315315
2558,2020,0,.1015328934674626,23.1060285474474,.1209608872054086
2559,2019,,.0387887848326342,21.81698384428537,.3762680518267602
2559,2020,,.0418740941623872,22.04481888699758,.4589324166319657
2560,2019,0,.0285852403262176,21.81515321726155,.4112127638454301
2560,2020,0,.03542588647075,21.92503087211657,.2805121783174484
2561,2019,1,.1093357772428867,21.73844240149388,.1534471514327437
2561,2020,1,.0480232892403265,21.69412974906822,.1463293486001411
2562,2019,0,.0115325070818245,22.18418987110973,.462429707179225
2562,2020,0,.0088196319158573,22.40193886574754,.4351557514682432
2563,2019,0,.1295042945771806,23.53391431869711,.2903782965050237
2563,2020,0,.0643678524371452,23.56642827646715,.3301914359610929
2564,2019,1,.0066975034246253,24.18355295422247,.8586382057180864
2564,2020,1,-.0549695623705323,24.13731018628436,.8984307049588411
2565,2019,0,-.0779518542606775,21.84074268710373,.2991468438566907
2565,2020,0,.000547166596702,21.82890989137916,.2921155729534987
2566,2019,0,.0444615086947681,21.63816106404857,.1757098618065556
2566,2020,0,.0392481302430004,21.75149107047289,.2374253889239272
2567,2019,0,.0487188769439956,22.70852047355645,.4780779673105868
2567,2020,0,.1081846020181687,23.05347350707438,.4299250645667988
2568,2019,0,.1528091811482066,21.66386637013829,.2179606909142163
2568,2020,0,.1729049971868846,22.08086895567071,.1719930382081226
2569,2019,0,-.0358415507155349,20.23924566469041,.4439652537236753
2569,2020,0,-.3647243458113711,19.78330863382935,.4963554425046559
2570,2019,0,-.0208109664521625,22.19939312313958,.6048063739376442
2570,2020,0,-.0774690004401534,22.11809694190715,.626743259605086
